"UMean [m/s]:0","UMean [m/s]:1","UMean [m/s]:2","boundaryT [K]","boundaryU [m/s]:0","boundaryU [m/s]:1","boundaryU [m/s]:2","dsmcRhoN [1/m3]","dsmcRhoNMean [1/m3]","dsmcSigmaTcRMax [m3/s]","fD [Pa]:0","fD [Pa]:1","fD [Pa]:2","fDMean [Pa]:0","fDMean [Pa]:1","fDMean [Pa]:2","iDof [1/m3]","iDofMean [1/m3]","internalE [Pa]","internalEMean [Pa]","internalT [kg m2/s2]","linearKE [Pa]","linearKEMean [Pa]","momentum [kg/(m2 s)]:0","momentum [kg/(m2 s)]:1","momentum [kg/(m2 s)]:2","momentumMean [kg/(m2 s)]:0","momentumMean [kg/(m2 s)]:1","momentumMean [kg/(m2 s)]:2","overallT [kg m2/s2]","q [kg/s3]","qMean [kg/s3]","rhoM [kg/m3]","rhoMMean [kg/m3]","rhoN [1/m3]","rhoNMean [1/m3]","translationalT [kg m2/s2]","p [Pa]","Points:0","Points:1","Points:2"
255.45,-4.0897,-0.47213,295,250,0,0,23.5,25.17,3.3973e-16,0,0,0,0,0,0,0,0,0,0,0,0.00060363,0.00084212,1.2305e-06,5.4503e-08,-6.4682e-09,1.7052e-06,-2.7301e-08,-3.1564e-09,299.39,0,0,6.2322e-09,6.6752e-09,9.4e+16,1.0068e+17,299.39,0.00041617,0.115,0.055,0.002
254.9,-3.9927,-0.52552,295,250,0,0,20.5,25.296,3.4347e-16,0,0,0,0,0,0,0,0,0,0,0,0.00063907,0.00084518,1.2044e-06,-3.7727e-07,7.6663e-08,1.71e-06,-2.6782e-08,-3.5212e-09,299.31,0,0,5.4366e-09,6.7084e-09,8.2e+16,1.0118e+17,299.31,0.00041813,0.115,0.05525,0.002
254.55,-3.9262,-0.20466,295,250,0,0,20,25.32,3.2926e-16,0,0,0,0,0,0,0,0,0,0,0,0.00063859,0.0008447,1.4646e-06,-3.8611e-07,2.0443e-07,1.7093e-06,-2.6363e-08,-1.3751e-09,298.97,0,0,5.304e-09,6.7149e-09,8e+16,1.0128e+17,298.97,0.00041806,0.115,0.0555,0.002
254.32,-3.8198,-0.31641,295,250,0,0,19.5,25.246,3.1681e-16,0,0,0,0,0,0,0,0,0,0,0,0.00064957,0.00084236,1.521e-06,-1.5164e-07,2.1424e-07,1.7027e-06,-2.5577e-08,-2.1168e-09,299.23,0,0,5.1714e-09,6.6952e-09,7.8e+16,1.0098e+17,299.23,0.0004172,0.115,0.05575,0.002
254.29,-3.4261,-0.20734,295,250,0,0,17.5,25.228,3.3556e-16,0,0,0,0,0,0,0,0,0,0,0,0.00064371,0.00084253,1.4237e-06,-6.7521e-08,5.5978e-08,1.7014e-06,-2.2921e-08,-1.3859e-09,299.62,0,0,4.641e-09,6.6905e-09,7e+16,1.0091e+17,299.62,0.00041744,0.115,0.056,0.002
255.33,-3.3103,0.078915,295,250,0,0,20,25.164,3.5223e-16,0,0,0,0,0,0,0,0,0,0,0,0.00065131,0.00084079,1.2261e-06,2.0443e-08,-8.7341e-08,1.7039e-06,-2.209e-08,5.2679e-10,298.97,0,0,5.304e-09,6.6735e-09,8e+16,1.0066e+17,298.97,0.00041548,0.115,0.05625,0.002
256.13,-4.0615,-0.13361,295,250,0,0,23,25.049,3.5554e-16,0,0,0,0,0,0,0,0,0,0,0,0.00068621,0.00083743,1.2681e-06,-8.769e-08,2.1778e-07,1.7015e-06,-2.6975e-08,-8.8577e-10,298.53,0,0,6.0996e-09,6.6431e-09,9.2e+16,1.002e+17,298.53,0.00041297,0.115,0.0565,0.002
255.34,-4.7174,-0.31973,295,250,0,0,19.5,25.062,3.8402e-16,0,0,0,0,0,0,0,0,0,0,0,0.00058588,0.0008377,1.3753e-06,-6.4416e-09,9.4162e-08,1.6971e-06,-3.1354e-08,-2.1248e-09,299.1,0,0,5.1714e-09,6.6465e-09,7.8e+16,1.0025e+17,299.1,0.00041398,0.115,0.05675,0.002
254.37,-4.4337,-0.35685,295,250,0,0,20.5,25.242,3.613e-16,0,0,0,0,0,0,0,0,0,0,0,0.00063149,0.00084237,1.6383e-06,-8.6495e-08,-1.6134e-07,1.7028e-06,-2.9671e-08,-2.3908e-09,299.25,0,0,5.4366e-09,6.6941e-09,8.2e+16,1.0097e+17,299.25,0.00041716,0.115,0.057,0.002
254.28,-3.761,-0.031597,295,250,0,0,24.5,25.312,3.2323e-16,0,0,0,0,0,0,0,0,0,0,0,0.00079832,0.00084454,1.7011e-06,1.8211e-07,-1.862e-07,1.7069e-06,-2.5253e-08,-2.1853e-10,299.25,0,0,6.4974e-09,6.7126e-09,9.8e+16,1.0125e+17,299.25,0.00041831,0.115,0.05725,0.002
254.59,-3.5013,-0.24492,295,250,0,0,27,25.255,3.2979e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009586,0.0008428,1.8328e-06,3.9674e-07,-2.8246e-07,1.7051e-06,-2.345e-08,-1.6414e-09,299.08,0,0,7.1604e-09,6.6975e-09,1.08e+17,1.0102e+17,299.08,0.00041713,0.115,0.0575,0.002
254.16,-3.3969,-0.73656,295,250,0,0,24,25.251,2.8804e-16,0,0,0,0,0,0,0,0,0,0,0,0.00079884,0.00084279,1.5099e-06,-3.0484e-08,-2.0066e-08,1.702e-06,-2.2748e-08,-4.9327e-09,299.49,0,0,6.3648e-09,6.6966e-09,9.6e+16,1.01e+17,299.49,0.00041764,0.115,0.05775,0.002
254.52,-3.5737,-0.81526,295,250,0,0,21,25.15,2.6581e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071759,0.00084066,1.1959e-06,-1.0157e-07,1.7988e-07,1.6976e-06,-2.3825e-08,-5.4331e-09,299.79,0,0,5.5692e-09,6.6697e-09,8.4e+16,1.006e+17,299.79,0.00041638,0.115,0.058,0.002
255.1,-4.3576,-0.85895,295,250,0,0,24,25.149,3.1631e-16,0,0,0,0,0,0,0,0,0,0,0,0.0008537,0.00084172,1.5167e-06,-2.9748e-07,-8.7187e-08,1.7014e-06,-2.9072e-08,-5.7255e-09,299.82,0,0,6.3648e-09,6.6696e-09,9.6e+16,1.006e+17,299.82,0.00041643,0.115,0.05825,0.002
256.05,-4.4523,-0.54871,295,250,0,0,27,25.295,3.5652e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087767,0.00084874,1.7348e-06,-2.8078e-07,1.2843e-07,1.7176e-06,-2.9863e-08,-3.6783e-09,300.07,0,0,7.1604e-09,6.7081e-09,1.08e+17,1.0118e+17,300.07,0.00041918,0.115,0.0585,0.002
256.7,-4.337,-0.40809,295,250,0,0,27.5,25.285,3.3758e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009194,0.00084798,1.9555e-06,-3.6744e-09,3.4647e-07,1.7213e-06,-2.9079e-08,-2.7359e-09,299.34,0,0,7.293e-09,6.7055e-09,1.1e+17,1.0114e+17,299.34,0.00041799,0.115,0.05875,0.002
255.24,-4.755,-0.42289,295,250,0,0,28,25.275,3.7366e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010476,0.00084516,2.13e-06,4.5886e-08,-3.46e-08,1.7108e-06,-3.1876e-08,-2.8343e-09,299.34,0,0,7.4256e-09,6.7028e-09,1.12e+17,1.011e+17,299.34,0.00041783,0.115,0.059,0.002
254.24,-4.4604,-0.76721,295,250,0,0,26.5,25.362,4.1381e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010365,0.00084779,1.913e-06,2.3689e-07,-1.6788e-07,1.71e-06,-2.9995e-08,-5.1633e-09,300.03,0,0,7.0278e-09,6.7259e-09,1.06e+17,1.0145e+17,300.03,0.00042023,0.115,0.05925,0.002
254.03,-3.9178,-0.90314,295,250,0,0,25,25.433,3.9364e-16,0,0,0,0,0,0,0,0,0,0,0,0.00085345,0.00084981,1.636e-06,1.823e-07,1.5212e-07,1.7134e-06,-2.6426e-08,-6.0893e-09,300.03,0,0,6.63e-09,6.745e-09,1e+17,1.0173e+17,300.03,0.00042142,0.115,0.0595,0.002
254.21,-3.6053,-0.41361,295,250,0,0,25.5,25.382,3.5756e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070509,0.00084791,1.4365e-06,-2.4424e-08,1.6808e-07,1.7111e-06,-2.4277e-08,-2.7905e-09,299.81,0,0,6.7626e-09,6.7313e-09,1.02e+17,1.0153e+17,299.81,0.00042025,0.115,0.05975,0.002
255.24,-3.5914,0.030279,295,250,0,0,20.5,25.207,3.2913e-16,0,0,0,0,0,0,0,0,0,0,0,0.00050579,0.00084269,1.0282e-06,-2.7665e-08,2.5981e-08,1.7063e-06,-2.4e-08,1.9842e-10,299.26,0,0,5.4366e-09,6.6849e-09,8.2e+16,1.0083e+17,299.26,0.0004166,0.115,0.06,0.002
255.5,-4.3851,0.45246,295,250,0,0,20,25.218,3.2883e-16,0,0,0,0,0,0,0,0,0,0,0,0.00059931,0.00084374,1.254e-06,-5.015e-09,4.0898e-08,1.7087e-06,-2.9338e-08,3.0321e-09,299.36,0,0,5.304e-09,6.6878e-09,8e+16,1.0087e+17,299.36,0.00041692,0.115,0.06025,0.002
255.04,-4.6573,0.7056,295,250,0,0,22,25.294,3.3345e-16,0,0,0,0,0,0,0,0,0,0,0,0.00067553,0.00084631,1.259e-06,3.1394e-08,-8.0362e-08,1.7108e-06,-3.1242e-08,4.733e-09,299.76,0,0,5.8344e-09,6.7079e-09,8.8e+16,1.0117e+17,299.76,0.00041872,0.115,0.0605,0.002
255.28,-4.1644,0.62462,295,250,0,0,20,25.326,3.5934e-16,0,0,0,0,0,0,0,0,0,0,0,0.00061699,0.00084683,1.1871e-06,-2.329e-08,-2.0683e-07,1.7146e-06,-2.7966e-08,4.194e-09,299.29,0,0,5.304e-09,6.7166e-09,8e+16,1.0131e+17,299.29,0.00041861,0.115,0.06075,0.002
256.21,-3.7373,0.48633,295,250,0,0,23.5,25.252,3.7402e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090398,0.00084437,1.9951e-06,1.2382e-07,-3.3935e-08,1.7158e-06,-2.5032e-08,3.2584e-09,298.55,0,0,6.2322e-09,6.6967e-09,9.4e+16,1.0101e+17,298.55,0.00041635,0.115,0.061,0.002
256.57,-4.232,0.30009,295,250,0,0,26,25.12,3.7673e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010102,0.00084022,2.41e-06,-8.2943e-08,-3.9001e-08,1.7092e-06,-2.8191e-08,1.9993e-09,298.38,0,0,6.8952e-09,6.6617e-09,1.04e+17,1.0048e+17,298.38,0.00041393,0.115,0.06125,0.002
255.99,-4.5763,-0.093678,295,250,0,0,20.5,25.178,3.6332e-16,0,0,0,0,0,0,0,0,0,0,0,0.00068207,0.00084235,1.5193e-06,-2.0955e-07,-1.0343e-07,1.7093e-06,-3.0553e-08,-6.2984e-10,298.94,0,0,5.4366e-09,6.6773e-09,8.2e+16,1.0071e+17,298.94,0.00041567,0.115,0.0615,0.002
256.11,-4.2925,0.33448,295,250,0,0,22,25.231,3.2154e-16,0,0,0,0,0,0,0,0,0,0,0,0.00073422,0.00084461,1.3203e-06,2.0263e-07,2.0109e-07,1.7137e-06,-2.8722e-08,2.2361e-09,299.08,0,0,5.8344e-09,6.6913e-09,8.8e+16,1.0092e+17,299.08,0.00041674,0.115,0.06175,0.002
256,-4.3176,0.60715,295,250,0,0,25,25.236,3.0993e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084364,0.00084394,1.6688e-06,5.4057e-08,2.4285e-07,1.7133e-06,-2.8896e-08,4.0617e-09,298.76,0,0,6.63e-09,6.6926e-09,1e+17,1.0094e+17,298.76,0.00041638,0.115,0.062,0.002
255.05,-4.4925,0.4761,295,250,0,0,20.5,25.291,3.3957e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007226,0.00084432,1.5444e-06,-2.8241e-07,1.218e-07,1.7107e-06,-3.0134e-08,3.1962e-09,298.84,0,0,5.4366e-09,6.7072e-09,8.2e+16,1.0116e+17,298.84,0.0004174,0.115,0.06225,0.002
255.04,-4.4097,0.68182,295,250,0,0,19.5,25.342,3.695e-16,0,0,0,0,0,0,0,0,0,0,0,0.00077385,0.00084666,1.5626e-06,9.7144e-08,-3.8099e-08,1.714e-06,-2.9636e-08,4.582e-09,299.16,0,0,5.1714e-09,6.7206e-09,7.8e+16,1.0137e+17,299.16,0.00041868,0.115,0.0625,0.002
255.73,-4.3524,0.31877,295,250,0,0,23.5,25.314,3.484e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080639,0.00084695,1.5144e-06,4.1223e-07,-1.7702e-07,1.7168e-06,-2.9218e-08,2.143e-09,299.18,0,0,6.2322e-09,6.7133e-09,9.4e+16,1.0126e+17,299.18,0.00041825,0.115,0.06275,0.002
255.5,-4.3991,-0.096257,295,250,0,0,23.5,25.25,3.3086e-16,0,0,0,0,0,0,0,0,0,0,0,0.00073793,0.00084441,1.5057e-06,-6.6942e-08,-1.3367e-07,1.7109e-06,-2.9458e-08,-6.4371e-10,299.17,0,0,6.2322e-09,6.6962e-09,9.4e+16,1.01e+17,299.17,0.00041718,0.115,0.063,0.002
255.78,-3.9922,0.12404,295,250,0,0,22.5,25.204,3.4448e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071004,0.0008433,1.5871e-06,-3.8052e-07,-1.5416e-07,1.7096e-06,-2.6685e-08,8.2726e-10,299.16,0,0,5.967e-09,6.6841e-09,9e+16,1.0082e+17,299.16,0.0004164,0.115,0.06325,0.002
256.07,-3.7036,0.061817,295,250,0,0,23.5,25.156,3.6876e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075412,0.00084191,1.6694e-06,-2.7315e-08,-1.0292e-07,1.7083e-06,-2.4708e-08,4.1543e-10,299.03,0,0,6.2322e-09,6.6712e-09,9.4e+16,1.0062e+17,299.03,0.00041543,0.115,0.0635,0.002
255.84,-3.9369,-0.35736,295,250,0,0,24.5,25.172,3.5864e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087901,0.00084185,1.5533e-06,7.3079e-08,2.3326e-07,1.7079e-06,-2.6284e-08,-2.3857e-09,298.92,0,0,6.4974e-09,6.6757e-09,9.8e+16,1.0069e+17,298.92,0.00041555,0.115,0.06375,0.002
255.91,-4.0601,-0.20507,295,250,0,0,26.5,25.206,3.4316e-16,0,0,0,0,0,0,0,0,0,0,0,0.00088977,0.00084235,1.4194e-06,5.674e-08,2.7893e-07,1.7107e-06,-2.7141e-08,-1.3713e-09,298.55,0,0,7.0278e-09,6.6847e-09,1.06e+17,1.0083e+17,298.55,0.0004156,0.115,0.064,0.002
255.31,-4.0704,-0.16408,295,250,0,0,27.5,25.212,3.9847e-16,0,0,0,0,0,0,0,0,0,0,0,0.00070568,0.00084184,1.3218e-06,5.1897e-08,1.0369e-08,1.7071e-06,-2.7216e-08,-1.0976e-09,298.7,0,0,7.293e-09,6.6863e-09,1.1e+17,1.0085e+17,298.7,0.0004159,0.115,0.06425,0.002
255.04,-4.3493,-0.050955,295,250,0,0,31,25.245,3.8687e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092896,0.00084346,2.0627e-06,-2.3605e-07,1.3787e-07,1.7075e-06,-2.9119e-08,-3.4013e-10,299.17,0,0,8.2212e-09,6.6951e-09,1.24e+17,1.0098e+17,299.17,0.00041711,0.115,0.0645,0.002
255.46,-4.6245,-0.00020226,295,250,0,0,28,25.279,3.5418e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011274,0.00084501,2.3935e-06,-1.6109e-07,2.399e-07,1.7126e-06,-3.1003e-08,-2.2184e-12,299.02,0,0,7.4256e-09,6.704e-09,1.12e+17,1.0112e+17,299.02,0.00041745,0.115,0.06475,0.002
255.84,-4.4085,0.015204,295,250,0,0,25.5,25.267,3.6921e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098992,0.00084538,1.8696e-06,1.7046e-07,9.2954e-08,1.7143e-06,-2.9543e-08,1.003e-10,299.09,0,0,6.7626e-09,6.7008e-09,1.02e+17,1.0107e+17,299.09,0.00041735,0.115,0.065,0.002
256.52,-3.9685,0.079313,295,250,0,0,28,25.183,3.6773e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097213,0.00084343,1.7748e-06,1.1037e-07,-1.4662e-07,1.7132e-06,-2.6505e-08,5.3166e-10,298.95,0,0,7.4256e-09,6.6785e-09,1.12e+17,1.0073e+17,298.95,0.00041576,0.115,0.06525,0.002
256.73,-4.0543,-0.45995,295,250,0,0,22,25.129,3.6405e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075666,0.00084217,1.6741e-06,1.979e-08,-2.0863e-07,1.7109e-06,-2.7018e-08,-3.0653e-09,299.04,0,0,5.8344e-09,6.6642e-09,8.8e+16,1.0052e+17,299.04,0.00041499,0.115,0.0655,0.002
256.77,-4.325,-0.76239,295,250,0,0,20,25.187,3.6186e-16,0,0,0,0,0,0,0,0,0,0,0,0.00077462,0.0008452,1.8018e-06,2.6104e-09,-2.9841e-07,1.7152e-06,-2.8891e-08,-5.091e-09,299.51,0,0,5.304e-09,6.6797e-09,8e+16,1.0075e+17,299.51,0.00041662,0.115,0.06575,0.002
256.64,-4.1115,-0.95818,295,250,0,0,23.5,25.248,3.6136e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074573,0.0008464,1.4156e-06,-4.2681e-07,-4.5596e-07,1.7184e-06,-2.7529e-08,-6.416e-09,299.23,0,0,6.2322e-09,6.6958e-09,9.4e+16,1.0099e+17,299.23,0.00041723,0.115,0.066,0.002
255.75,-3.7632,-1.0122,295,250,0,0,26,25.252,3.3055e-16,0,0,0,0,0,0,0,0,0,0,0,0.00060255,0.00084399,1.4279e-06,-1.3485e-07,-1.7728e-07,1.7127e-06,-2.5201e-08,-6.7782e-09,298.74,0,0,6.8952e-09,6.6968e-09,1.04e+17,1.0101e+17,298.74,0.00041661,0.115,0.06625,0.002
255.89,-3.6204,-0.33742,295,250,0,0,25,25.251,3.1262e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084915,0.00084297,2.0035e-06,-8.8657e-08,2.831e-07,1.7136e-06,-2.4244e-08,-2.2597e-09,298.16,0,0,6.63e-09,6.6966e-09,1e+17,1.01e+17,298.16,0.00041579,0.115,0.0665,0.002
256.59,-3.6976,0.33472,295,250,0,0,22.5,25.262,3.2318e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099626,0.00084403,1.7713e-06,-3.317e-07,6.9622e-07,1.719e-06,-2.4773e-08,2.2433e-09,297.91,0,0,5.967e-09,6.6995e-09,9e+16,1.0105e+17,297.91,0.00041562,0.115,0.06675,0.002
256.03,-3.8545,0.56936,295,250,0,0,20,25.282,3.5512e-16,0,0,0,0,0,0,0,0,0,0,0,0.00081654,0.00084423,1.3773e-06,3.6525e-07,7.1656e-07,1.7166e-06,-2.5843e-08,3.8174e-09,298.16,0,0,5.304e-09,6.7047e-09,8e+16,1.0113e+17,298.16,0.00041629,0.115,0.067,0.002
255.44,-3.7866,0.52963,295,250,0,0,17.5,25.311,3.6519e-16,0,0,0,0,0,0,0,0,0,0,0,0.0006942,0.00084435,1.5825e-06,1.4279e-07,3.8919e-07,1.7147e-06,-2.5417e-08,3.555e-09,298.23,0,0,4.641e-09,6.7125e-09,7e+16,1.0124e+17,298.23,0.00041687,0.115,0.06725,0.002
255.62,-3.8921,-0.015948,295,250,0,0,21,25.369,3.4978e-16,0,0,0,0,0,0,0,0,0,0,0,0.00072632,0.0008469,1.3712e-06,-1.9474e-07,-2.2832e-07,1.7198e-06,-2.6188e-08,-1.1216e-10,298.36,0,0,5.5692e-09,6.7279e-09,8.4e+16,1.0148e+17,298.36,0.00041802,0.115,0.0675,0.002
255.78,-4.1251,-0.71603,295,250,0,0,21.5,25.331,3.4285e-16,0,0,0,0,0,0,0,0,0,0,0,0.00064632,0.00084618,1.1945e-06,1.7639e-07,-2.2987e-07,1.7183e-06,-2.771e-08,-4.8064e-09,298.5,0,0,5.7018e-09,6.7178e-09,8.6e+16,1.0132e+17,298.5,0.00041758,0.115,0.06775,0.002
255.85,-3.9305,-0.34841,295,250,0,0,23,25.252,3.6684e-16,0,0,0,0,0,0,0,0,0,0,0,0.00073992,0.00084442,1.7199e-06,2.4848e-08,2.6624e-07,1.7134e-06,-2.6322e-08,-2.334e-09,298.87,0,0,6.0996e-09,6.6968e-09,9.2e+16,1.0101e+17,298.87,0.00041679,0.115,0.068,0.002
256.11,-3.5991,0.026985,295,250,0,0,24,25.249,3.891e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084363,0.00084449,1.7323e-06,-1.5219e-07,2.9118e-07,1.715e-06,-2.41e-08,1.8058e-10,298.73,0,0,6.3648e-09,6.6961e-09,9.6e+16,1.01e+17,298.73,0.00041656,0.115,0.06825,0.002
256,-3.4833,-0.32935,295,250,0,0,21.5,25.261,3.861e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082373,0.00084309,1.802e-06,-7.8245e-08,4.8741e-08,1.715e-06,-2.3335e-08,-2.2068e-09,297.98,0,0,5.7018e-09,6.6991e-09,8.6e+16,1.0104e+17,297.98,0.00041569,0.115,0.0685,0.002
255.29,-3.9782,-0.11929,295,250,0,0,23.5,25.294,3.8743e-16,0,0,0,0,0,0,0,0,0,0,0,0.00091266,0.00084261,1.8692e-06,-1.2435e-07,1.4488e-08,1.7125e-06,-2.6689e-08,-7.9767e-10,297.78,0,0,6.2322e-09,6.7081e-09,9.4e+16,1.0118e+17,297.78,0.00041597,0.115,0.06875,0.002
254.93,-4.4245,-0.32786,295,250,0,0,29,25.373,3.5767e-16,0,0,0,0,0,0,0,0,0,0,0,0.0013446,0.00084574,2.549e-06,-2.9222e-07,2.3893e-07,1.7154e-06,-2.9771e-08,-2.2147e-09,298.3,0,0,7.6908e-09,6.729e-09,1.16e+17,1.0149e+17,298.3,0.00041801,0.115,0.069,0.002
254.79,-3.716,-0.51015,295,250,0,0,28.5,25.391,3.386e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011536,0.00084745,2.2648e-06,-2.4482e-07,8.2468e-08,1.7157e-06,-2.5029e-08,-3.4392e-09,298.96,0,0,7.5582e-09,6.7338e-09,1.14e+17,1.0157e+17,298.96,0.00041921,0.115,0.06925,0.002
255.01,-3.5914,0.3725,295,250,0,0,23.5,25.333,3.6474e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074172,0.00084593,1.4976e-06,-1.8728e-08,-2.5961e-07,1.7132e-06,-2.4125e-08,2.4997e-09,298.99,0,0,6.2322e-09,6.7182e-09,9.4e+16,1.0133e+17,298.99,0.00041829,0.115,0.0695,0.002
255.38,-3.8639,0.7157,295,250,0,0,22.5,25.274,3.8564e-16,0,0,0,0,0,0,0,0,0,0,0,0.0008538,0.00084396,1.756e-06,-2.3532e-07,-2.0118e-07,1.7118e-06,-2.5901e-08,4.7984e-09,298.67,0,0,5.967e-09,6.7027e-09,9e+16,1.011e+17,298.67,0.00041688,0.115,0.06975,0.002
256.03,-3.4824,0.13077,295,250,0,0,23.5,25.199,3.8165e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082519,0.00084221,1.8823e-06,-1.1085e-07,-1.7615e-08,1.711e-06,-2.3274e-08,8.7863e-10,298.5,0,0,6.2322e-09,6.6829e-09,9.4e+16,1.008e+17,298.5,0.00041542,0.115,0.07,0.002
256.61,-3.5824,-0.01433,295,250,0,0,24,25.142,3.3693e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084207,0.00084168,1.7527e-06,3.4979e-07,-1.2868e-07,1.711e-06,-2.3885e-08,-9.7069e-11,298.7,0,0,6.3648e-09,6.6677e-09,9.6e+16,1.0057e+17,298.7,0.00041474,0.115,0.07025,0.002
256.28,-3.7051,-0.13923,295,250,0,0,24.5,25.236,3.0115e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082718,0.00084498,1.577e-06,3.1004e-07,1.3473e-07,1.7152e-06,-2.4793e-08,-9.448e-10,299.04,0,0,6.4974e-09,6.6925e-09,9.8e+16,1.0094e+17,299.04,0.00041677,0.115,0.0705,0.002
256.22,-3.517,-0.35369,295,250,0,0,29.5,25.347,3.2509e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098874,0.00084925,1.9768e-06,1.3606e-07,6.6229e-08,1.7223e-06,-2.3641e-08,-2.3776e-09,299.37,0,0,7.8234e-09,6.7219e-09,1.18e+17,1.0139e+17,299.37,0.00041905,0.115,0.07075,0.002
255.34,-3.7647,-0.33712,295,250,0,0,31,25.393,3.1745e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010876,0.00084886,2.0698e-06,8.215e-08,-5.0359e-07,1.7195e-06,-2.5355e-08,-2.2728e-09,299.16,0,0,8.2212e-09,6.7341e-09,1.24e+17,1.0157e+17,299.16,0.00041952,0.115,0.071,0.002
255.22,-4.4989,-0.52035,295,250,0,0,31.5,25.423,3.2792e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011095,0.00084866,2.2577e-06,2.8445e-07,-3.0513e-07,1.7207e-06,-3.033e-08,-3.5084e-09,298.67,0,0,8.3538e-09,6.7421e-09,1.26e+17,1.0169e+17,298.67,0.00041934,0.115,0.07125,0.002
256.31,-4.6557,-0.21489,295,250,0,0,31.5,25.349,3.2453e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011404,0.00084834,2.4879e-06,1.7922e-07,1.7074e-07,1.7231e-06,-3.1303e-08,-1.4489e-09,298.8,0,0,8.3538e-09,6.7226e-09,1.26e+17,1.014e+17,298.8,0.00041829,0.115,0.0715,0.002
255.96,-3.8282,0.10574,295,250,0,0,25.5,25.311,2.7484e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090362,0.00084704,1.9537e-06,-8.6207e-08,5.1729e-09,1.7181e-06,-2.5694e-08,7.0997e-10,299.08,0,0,6.7626e-09,6.7126e-09,1.02e+17,1.0125e+17,299.08,0.00041807,0.115,0.07175,0.002
255.93,-3.2385,-0.015361,295,250,0,0,27.5,25.301,2.8969e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086616,0.00084553,1.8932e-06,-7.1472e-08,-4.4898e-07,1.7172e-06,-2.173e-08,-1.0182e-10,298.56,0,0,7.293e-09,6.7098e-09,1.1e+17,1.012e+17,298.56,0.00041717,0.115,0.072,0.002
255.87,-3.4285,-0.40544,295,250,0,0,28.5,25.293,3.1572e-16,0,0,0,0,0,0,0,0,0,0,0,0.00088648,0.00084466,2.17e-06,-6.1545e-09,-1.3311e-07,1.7163e-06,-2.2998e-08,-2.7209e-09,298.31,0,0,7.5582e-09,6.7077e-09,1.14e+17,1.0117e+17,298.31,0.00041669,0.115,0.07225,0.002
255.42,-3.6499,0.057033,295,250,0,0,29,25.313,3.2863e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098289,0.00084571,2.0563e-06,8.7916e-08,8.8616e-08,1.7146e-06,-2.4502e-08,3.8256e-10,298.86,0,0,7.6908e-09,6.7131e-09,1.16e+17,1.0125e+17,298.86,0.00041779,0.115,0.0725,0.002
255.35,-3.6043,0.63648,295,250,0,0,27,25.285,3.7071e-16,0,0,0,0,0,0,0,0,0,0,0,0.00080547,0.00084502,1.4353e-06,2.6393e-07,-3.5018e-07,1.7122e-06,-2.4169e-08,4.2687e-09,299.05,0,0,7.1604e-09,6.7055e-09,1.08e+17,1.0114e+17,299.05,0.00041758,0.115,0.07275,0.002
255.48,-3.7342,0.75999,295,250,0,0,18.5,25.313,3.5783e-16,0,0,0,0,0,0,0,0,0,0,0,0.0004903,0.00084612,1.0293e-06,1.6188e-07,-5.3713e-07,1.715e-06,-2.507e-08,5.1052e-09,299.02,0,0,4.9062e-09,6.7129e-09,7.4e+16,1.0125e+17,299.02,0.000418,0.115,0.073,0.002
